Id,医生职称,医生科室,医生所在城市,医生有无简介,医生在线活动量,医生个人网站总访问量,总文章数,总患者数,患者投票数,感谢信数,心意礼物数,医生欢迎词,IST
681,副主任医师,儿科,北京,1,35,"67,380",0,28,11,2,1,,0.000415554
694,主任医师 教授,小儿外科,淄博,1,20,780,0,2,8,0,0,,0.002564103
759,主任医师 教授,小儿血液内科,北京,1,880,"75,970",1,38,7,3,4,我的愿望                        愿所有的患儿得到最好的治疗！,0.000500197
765,副主任医师,新生儿内科,深圳,0,0,"1,632",0,0,1,0,0,,0
808,副主任医师,新生儿科,上海,1,0,841,0,0,0,0,0,,0
811,主治医师,小儿外科,安阳,1,540,"23,223",0,20,1,0,3,,0.000861215
827,副主任医师,儿科,西安,1,620,"75,645",0,43,13,0,1,欢迎词                        +有问题尽量到门诊就诊 看到孩子结合临床及必要的检验才能做出较明确的诊断及准确的治疗 尤其是小儿腹泻原因不同 治疗方法也不同 谢谢理解！,0.000568445
857,主任医师,儿科,泰州,1,0,"26,577",0,3,1,1,0,,0.00011288
861,主治医师,小儿外科,西安,0,210,"9,517",0,2,4,1,0,,0.00021015
910,副主任医师 副教授,儿科,上海,1,370,"52,908",6,18,3,0,0,,0.000340213
937,主治医师,内儿科,廊坊,0,0,488,0,0,0,0,0,,0
948,主治医师,儿科,郑州,1,305,"23,420",1,6,3,1,0,,0.000256191
951,住院医师,小儿外科,重庆,0,0,"1,812",0,0,0,0,0,,0
960,住院医师,小儿急诊科,佛山,0,65,"13,572",0,11,1,0,0,,0.000810492
983,副主任医师,儿科,广州,1,35,"7,607",0,5,1,0,0,,0.000657289
999,副主任医师,小儿科,济宁,1,630,"66,421",0,51,6,1,3,,0.000767829
1013,主治医师 讲师,小儿外科,武汉,1,440,"22,706",0,65,0,0,0,,0.002862679
1026,副主任医师,新生儿科,沧州,0,0,887,0,0,0,0,0,,0
1037,主任医师 教授,心儿科,广州,1,240,"22,251",0,22,3,0,0,,0.00098872
1049,副主任医师,儿科,宜昌,1,200,"6,875",0,0,1,0,0,,0
1064,副主任医师,小儿外科,沈阳,1,10,"4,574",0,2,3,0,0,,0.000437254
1086,主治医师 讲师,小儿眼科,济南,1,3184,"264,089",0,382,2,0,0,,0.001446482
1106,主治医师,小儿骨科,成都,0,200,"3,507",0,0,1,0,1,,0
1110,副主任医师 副教授,儿内科,福州,1,530,"21,220",5,76,1,0,2,欢迎词                        希望能帮助到更多孩子解决生长发育的问题，成就孩子梦想的高度。,0.003581527
1126,主任医师 教授,儿保科,大同,1,275,"18,514",2,13,0,0,0,矮小门诊开诊通知                        我科现已开设矮小门诊，如果您对孩子的身高不满意或在儿童生长发育方面有疑问，可前来咨询。门诊时间为周三周六的上午，为确保您的就诊效率，咨询就诊前须知！,0.000702171
1191,住院医师,小儿骨科,合肥,0,0,"15,395",0,1,1,0,0,,6.49562E-05
1215,住院医师,儿科,深圳,0,0,"3,615",0,0,0,0,0,,0
1280,主治医师,儿童普外科,成都,1,215,"7,594",0,3,2,0,0,,0.000395049
1297,主任医师,小儿科,天津,1,30,"4,427",0,5,2,0,0,欢迎词                        现在春天，春暖花开，是呼吸道过敏性疾病高发季节，许多过敏体质的小孩，会出现鼻痒、鼻塞、经常流涕，还有出现咳嗽或咳喘，最好发病早期带您的宝宝到医院诊治。平日要保持室内空气流通，不要到人群密集的场所。      我们在西医治疗的同时采用中药穴...位贴敷治疗气管炎、支气管炎，哮喘，咳嗽变异性哮喘、过敏性鼻炎，慢性咽炎，反复呼吸道感染等多种呼吸系统疾病。取得了较好的疗效。                                        展开 >,0.001129433
1307,住院医师,儿科,鹤岗,0,200,"6,772",0,0,0,0,0,,0
1332,住院医师,小儿外科,咸阳,0,35,"1,712",0,4,0,0,0,,0.002336449
1380,副主任医师,斜视弱视与小儿眼科,天津,1,4075,"274,010",2,574,15,8,0,,0.002094814
1400,副主任医师 副教授,儿外科,九江,1,5790,"391,784",14,587,5,0,8,,0.001498275
1409,住院医师 助教,儿童口腔科,重庆,1,481,"64,631",9,22,0,0,1,,0.000340394
1424,主任医师,儿科,杭州,1,15,"22,273",0,5,4,1,1,,0.000224487
1445,主任医师,口腔儿童预防科,上海,1,295,"145,127",3,68,46,13,1,"关爱孩子牙齿健康                        ""热心、耐心、爱心、细心”是我的追求，您孩子“健康的牙齿，甜美的微笑”是对我最大的褒奖。",0.000468555
1474,住院医师 讲师,儿科,景德镇,0,0,"26,601",0,3,1,0,0,关注儿童健康，关注祖国未来                        感谢各位同道的支持及病友的关注，祝愿全天下小朋友健健康康，快快乐乐的成长！zouyongzhoulove@163.com,0.000112778
1478,主任医师,新生儿科,临夏,1,200,"14,061",1,0,2,2,1,,0
1484,副主任医师 副教授,儿科,郑州,0,0,811,0,0,0,0,0,,0
1499,住院医师,儿科,郑州,1,0,594,0,0,0,0,0,,0
1500,主任医师,小儿骨科,宁波,1,260,"26,888",0,6,2,0,0,,0.000223148
1508,副主任医师,心儿科,广州,1,23027,"639,618",5,1184,33,17,162,儿童心脏病的交流平台                        欢迎儿童心脏病患者的咨询，希望通过好大夫的在线平台，提供心脏病诊治的相关信息。1、对于已经找我面诊过得患者（尤其是外地患者），不方便复诊或病情发生变化时，可直接申请电话咨询与我一对一进行深度咨询;2、没有就诊过的患者，可以通过在线咨询的...方式向我咨询有关先心病的相关问题，由于医院工作繁忙，可能不能及时给您回复，请理解。如果希望尽快与我沟通，可以申请电话咨询服务，我将尽量当天与您通话;3、 如果您想找我当面就诊，可直接通过预约转诊进行申,0.001851105
1511,主治医师,儿科,太原,1,270,"12,807",0,5,1,0,0,,0.000390411
1538,主任医师,儿科,北京,1,20,"22,365",0,6,3,0,1,,0.000268276
1546,住院医师,儿科,赣州,1,340,"35,494",3,11,1,0,0,,0.000309912
1569,住院医师,儿保科,唐山,0,0,"3,586",0,0,0,0,0,,0
1602,副主任医师 副教授,儿内科,开封,1,2085,"231,696",0,288,1,0,0,,0.001243008
1618,主任医师 教授,儿内科,泰安,1,0,"1,750",0,1,4,0,0,,0.000571429
1623,主任医师,小儿心内科,湖州,1,200,"6,178",0,0,1,0,0,欢迎词                        欢迎来到我的网站！希望能为你提供一些帮助！,0
1630,主治医师,小儿心脏外科,北京,0,380,"26,652",0,16,3,0,3,欢迎广大患友咨询有关心脏外科冠心病、风湿性瓣膜病、...                        可咨询有关心脏外科小儿先天性心脏病问题 手术及术后复查,0.00060033
1631,副主任医师,儿科,广州,1,0,"1,838",0,0,0,0,0,,0
1657,副主任医师 副教授,儿科,东莞,1,0,"1,856",0,0,0,0,0,,0
1699,副主任医师,儿科,济宁,0,260,"19,797",2,10,0,0,0,,0.000505127
1710,主治医师,儿童牙科,合肥,1,3901,"329,320",12,321,1,1,0,,0.000974736
1713,副主任医师,小儿神经内科,上海,1,0,"34,738",0,58,4,1,0,,0.001669641
1748,副主任医师,小儿心外科,北京,1,7370,"180,260",18,424,63,45,56,欢迎词                        您的孩子就是我们的孩子，我们的目标是共同努力，为孩子驱走病魔，还孩子一颗健康的心脏，让孩子的世界充满阳光和欢乐！欢迎您来对孩子的病情向我咨询，我会针对孩子的病情，在12小时内给予回复，个别情况下会在24小时内给予回复，1860037291...4.希望我们的共同努力，尽可能减轻孩子们看病难的问题。咨询时请说明孩子的年龄、体重、详细症状及超声、胸片资料等，以便对孩子的病情作出及时准确的评估。我们为家庭贫困的孩子准备了爱佑基金。该基金是爱佑基金会与我们医院,0.002352158
1755,主治医师,小儿泌尿外科,上海,0,900,"29,598",4,112,9,1,1,,0.003784039
1772,副主任医师,小儿外科,安阳,1,15,"2,530",0,3,0,0,0,,0.001185771
1791,住院医师,小儿外科,安阳,0,0,"1,709",0,0,0,0,0,,0
1815,住院医师,小儿内科,上海,0,0,"3,364",0,0,0,0,0,,0
1824,副主任医师,儿科,盐城,0,0,"11,567",0,0,1,0,0,,0
1830,住院医师,儿科,青岛,0,85,"2,207",0,14,0,0,0,,0.006343453
1836,住院医师,小儿骨科,西安,1,300,"13,063",0,9,0,0,1,,0.000688969
1865,主治医师 讲师,儿内科,长春,1,220,"142,843",8,21,5,0,1,心声！                        作为医生我愿意治病救人，作为同事我愿意和你们学习探讨医学相关知识。   儿童是祖国的希望、未来，能为祖国的希望、未来服务，是我毕生的荣耀！,0.000147015
1876,主任医师,儿科,齐齐哈尔,1,0,"12,870",0,1,5,0,0,欢迎各位患者                        黑龙江省名中医金福厚教授独创中医药五联疗法治疗过敏性紫癜、紫癜肾、血小板减少紫癜黑龙江省名中医.黑龙江中医大学兼职教授.政府津贴获得者.齐齐哈尔紫癜研究室主任.齐齐哈尔中医医院主任医师金福厚教授，经历二十多年潜心研究，把博大精深的中...医医院理论和现代高科技完美结合，运用阴阳五行学说和现代免疫分子生物学结合，解决了医学界对顽固性过敏性紫癜，紫癜性肾炎肾病，难治性血小板减少紫癜，久治不愈的难题，使众多省内外久治不愈患者，获得康复，摆脱了西医长期使,7.77001E-05
1898,主任医师 教授,普外、新生儿外科,上海,1,1475,"105,166",3,105,23,5,11,一切为了孩子                        一切为了孩子!,0.000998422
1904,主任医师 教授,小儿心血管科,长春,1,0,"19,897",0,0,4,0,0,,0
1941,主任医师 教授,儿科,石家庄,1,375,"75,232",2,75,7,1,1,,0.000996916
1961,住院医师,新生儿科,阳江,0,215,"17,067",1,1,2,0,0,欢迎词                        努力做一名合格的新生儿科医师...,5.85926E-05
1986,主治医师,儿内科,上海,1,985,"97,879",21,164,1,0,0,嘉定中医儿科                        陈氏儿科传人，中医儿科陶红工作室成员，师从嘉定儿科名医陶红医师。擅长中西医结合治疗反复呼吸道感染、急慢性支气管炎、哮喘、厌食、盗汗、性早熟等。,0.001675538
1991,副主任医师,中医儿科,成都,1,0,"92,316",1,17,3,0,0,,0.00018415
2010,副主任医师 副教授,小儿外科,郑州,1,806,"78,129",3,41,2,0,3,欢迎咨询                        竭诚为患者朋友服务,0.000524773
2014,副主任医师,小儿泌尿外科,上海,1,9980,"1,405,807",18,1583,96,51,46,欢迎咨询                        本人于2013年10月13日上午九点至11点在新华医院便民服务中心义诊，无需特殊检查或检查较完备的疾病患儿可前来咨询，谢谢！大家好！我们小儿泌尿外科专业尽一切可能为病家提供方便，比如每天都能有泌尿外科医生出诊（普通门诊、专家门诊或特需...门诊）；在特别忙的时间段内开展周六手术，解决住院难等。但专家门诊挂号还是非常困难，如您孩子的确病情急或外地来上海，请等在后面，我们会给你孩子看的，但不能插队。敬请谅解。鼓励大家看小儿泌尿专科门诊（周二下午、周三上午,0.001126044
2017,主治医师,小儿外科,广州,1,0,531,0,1,4,2,0,"满意的笑容即是最大的鼓励                        专注:1.药物注射治疗及微创手术治疗痔疮等肛肠疾病;2.腹腔镜微创治疗小儿疝气及鞘膜积液;3.微创手术治疗男性精索静脉曲张,隐睾,性功能障碍,前列腺增生,包茎及包皮过长等男性生殖系统疾病;4.微创手术治疗膀胱结石,输尿管中下段结石,排尿异常...等泌尿系统疾病.                                        展开 >>                 收起 <<",0.001883239
2024,主任医师 教授,儿童保健科,成都,1,200,"28,538",0,5,20,6,0,,0.000175205
2025,副主任医师,儿科,佳木斯,1,220,"27,028",8,1,2,0,0,,3.69987E-05
2028,主治医师,小儿外科,南充,0,5,"1,339",0,1,0,0,0,,0.000746826
2030,主治医师,新生儿科,济宁,1,945,"69,550",0,151,5,0,0,大家好                        欢迎进入我的网站，能为你服务是我的荣幸，祝宝宝早日康复，快乐幸福！！因为工作比较繁忙，可能无法及时回复大家的信息，如果大家能等待的，我会尽量抽时间来回复，如果不能等待的，建议及时就诊，不要延误病情，对于给大家造成的困扰非常抱歉！！请大家理...解，谅解！！                                        展开 >>                 收起 <<,0.0021711
2132,副主任医师,儿外科,兰州,1,0,"1,256",0,0,1,0,0,,0
2152,主任医师 教授,儿科综合,辽阳,1,1495,"145,941",16,87,2,1,4,欢迎词                        用我的真心换你的笑容！关注孩子的身高，关注孩子的未来！,0.000596131
2160,主治医师,儿外科,连云港,1,230,"10,758",3,1,3,0,1,,9.29541E-05
2162,主治医师 讲师,小儿外科,西安,1,430,"26,809",0,32,7,4,2,,0.001193629
2185,主任医师 副教授,小儿心脏外科,北京,1,310,"63,495",0,54,52,19,4,阜外医院16病区                        欢迎广大先天性心脏病患者及家属咨询和到阜外心血管病医院就诊，我定将竭力为您和您的家人服务，祝福所有先心病患者！,0.000850461
2206,主任医师 副教授,新生儿科,广州,1,13525,"823,343",7,1125,15,10,71,,0.001366381
2208,主任医师,新生儿科,上海,1,60,"5,606",2,9,3,0,0,心血浇灌柔弱的花朵 爱心抚育如花的生命                        十月怀胎孕育你 一朝分娩生下你 今生今世爱护你 这是母亲的大爱如果孕期胎儿有发育异常 我可以为您做发育异常胎儿的产前咨询 解除您的焦虑是我愿意做的初为人父母 新生的宝宝让您感到手忙脚乱 我可以为您做新生儿营养 发育 睡眠 早教及疾病诊治...等方面指导 您的宝宝健康聪明是我希望看到的                                        展开 >>                 收起 <<,0.001605423
2210,主任医师,小儿外科,荆州,1,0,"3,009",0,0,2,0,0,,0
2227,主任医师,儿童保健康复科,无锡,1,300,"22,109",0,9,5,0,1,欢迎词                        无锡市人民医院儿童康复科将在9月20日起开设儿童康复病房，方便患儿康复，住院后可得到强化训练和治疗，起到更好地疗效。并在12月以前住院者将免费提供一个项目的治疗。,0.000407074
2235,主治医师,小儿外科,咸阳,1,65,"10,082",5,11,1,1,0,,0.001091053
2241,主治医师,儿科,沈阳,0,225,"33,985",0,28,1,0,1,,0.000823893
2244,副主任医师,儿科,达州,1,0,"10,081",0,1,0,0,0,,9.91965E-05
2250,副主任医师 副教授,小儿内科,潍坊,1,0,"19,444",0,2,3,0,0,,0.000102859
2264,主任医师 教授,小儿外科,西安,1,961,"46,333",1,47,5,0,1,,0.001014396
2280,副主任医师,儿科,娄底,1,30,"1,512",0,5,0,0,0,解答婴幼儿医疗疑问                        很感谢好大夫在线为我建立个人网站，能更好与婴幼儿的家长沟通，在培育宝宝的生活中会遇到不少问题，我们可以共同探讨，我是一个照料孙宝宝的医生奶奶，结合近四十年的医疗经验能为大家解决一些疑问，我会很高兴。因时间关系，上网和回答问题会不及时，请原谅...！                                        展开 >>                 收起 <<,0.003306878
2334,主治医师,儿科,济宁,1,558,"70,606",7,34,1,0,0,,0.000481545
2361,住院医师,儿科,贵港,0,0,"8,654",0,0,1,0,0,,0
2393,副主任医师,儿科,北京,1,565,"8,760",0,61,1,0,1,,0.00696347
2457,主任医师 教授,小儿外科,济南,1,450,"59,227",0,28,2,0,1,,0.000472757
2463,住院医师,儿科,潍坊,0,0,"6,546",0,0,0,0,0,,0
2482,主治医师,小儿外科,蚌埠,1,200,"5,237",0,0,0,0,0,,0
2491,主任医师,儿童保健所,上海,1,82755,"7,355,014",24,6756,18,19,113,明年我不再出门诊                        无论什么样的语言也表达不了我对你们感恩的心，感谢广大家长的信任，使我坚守这个与你们交流沟通的阵地。长期以来和你们一起探讨宝宝的营养和生长问题，也使我得益匪浅。对我长期致力于儿童保健营养工作岗位的一位普通医生，虽然不能完全解决家长育儿的所有困...惑，但能够有机会把一生所学奉献大家，完成我此生关爱孩子的使命，是无限快乐和幸福的。以后虽然没有机会多交流了，我想以后会创造其他机会把我的保健知识和各位家长共同分享。辞旧迎新之际衷心祝愿宝宝幸福成长！祝,0.000918557
2501,副主任医师 副教授,儿科,上海,1,585,"224,140",2,80,1,1,2,,0.00035692
2502,住院医师,小儿心内科,北京,1,0,"32,845",0,6,0,0,0,,0.000182676
2515,副主任医师,儿童口腔科,天津,1,0,"1,841",0,0,8,0,0,,0
2525,副主任医师 副教授,儿科,鞍山,1,0,"6,498",0,0,0,0,1,,0
2540,副主任医师 副教授,小儿外科,郑州,0,5,"1,665",0,2,4,1,0,,0.001201201
2547,主任医师,小儿泌尿科,武汉,1,33715,"2,428,785",7,3243,67,24,87,欢迎咨询 为您解答                        住院提示：★★欢迎各位家长朋友咨询孩子有关泌尿生殖系统的问题，虽然不能面面俱到，但也可以给您指导治疗的方向，特别希望为你们的家庭带来欢笑，为家长解除心中的阴霾，为患儿解除病痛！回答可能言辞简易，但都是个人斟酌后的指导意见，希望对您和孩子有所...专业帮助！现在就诊可预约寒假手术。床位提示：★ 科室床位紧张，预约时间1~2月左右★★ 科室近期可安排★★★ 科室可尽快安排,0.001335236
2559,主任医师 教授,儿科,西安,1,1690,"173,145",40,92,6,2,6,但愿人间无疾苦 宁愿架上药生尘                        时间调整为 周一、三、五上午高新医院国际部儿科诊室门诊儿童处于生长发育阶段，是成人的基础，不少成人的躯体疾病、心理异常、性格行为等问题，都与儿童时期身心健康有关，然而在儿童时期，小儿缺乏自卫能力，其健康易受营养、疾病、外界环境的各种因素...影响，是最易受伤害的人群，因此，要保证儿童身心健康，防治各种疾病，需要全社会、家长和医护人员的共同关注，早发现、早诊断、早治疗，促进儿童健康成长。希望大家在咨询问题时，将详细的病情和相关的化,0.000531347
2603,主任医师,儿内科,厦门,1,215,"8,596",0,1,0,0,0,,0.000116333
2618,主治医师,儿内科,烟台,0,0,420,0,0,0,0,0,,0
2623,主治医师,儿童神经康复科,广州,1,0,"21,230",1,1,2,0,0,,4.71032E-05
2631,主任医师,小儿心外科,北京,1,17070,"427,512",9,859,37,19,206,,0.0020093
2636,主任医师 教授,儿科,北京,1,2580,"147,129",8,281,6,6,3,欢迎词                        楊奶奶祝愿过敏性紫癜、过敏性鼻炎…患过敏症的孩子们早日康复、健康成长！,0.001909889
2682,主任医师 教授,小儿消化科,上海,1,300,"42,334",0,12,10,0,1,,0.00028346
2702,主治医师 讲师,小儿泌尿外科,沈阳,1,250,"17,520",0,5,1,0,1,,0.000285388
2713,副主任医师,儿保科,唐山,1,570,"38,681",4,51,0,0,0,唐山妇幼保健院儿保科生长发育门诊将办“矮小排查”义...                        唐山妇幼保健院将举办以“科学诊断、综合治疗、快乐成长”为主题的青少年生长发育义诊活动。医院将免费身高体重测量及未来身高预测，并为身高低于-2SD的前50名儿童免费骨龄测评（拍片自费）和未来身高预测。欢迎广大深受身高问题困扰的青少年及家长积极...前来参加。请提前电话预约。报名预约电话：0315-3726731活动地点：唐山妇幼保健院儿保科生长发育门诊活动时间：2013年8月12日——2013年8月17日,0.001318477
2745,主治医师,儿科,随州,0,0,775,0,0,0,0,0,,0
2751,主任医师 教授,小儿神经内科,北京,1,230,"1,012,679",4,990,85,44,5,,0.000977605
2757,主治医师 讲师,儿科,南京,1,215,"14,020",0,2,5,0,0,,0.000142653
2826,主治医师,小儿外科,青岛,1,1910,"92,518",7,98,0,0,3,,0.001059253
2830,主治医师,儿科,潍坊,1,10,"81,216",5,31,2,0,1,选择我，选择放心！O(∩_∩)O                        真诚为患者服务！得到大家认可，是我最大的心愿！,0.000381698
2926,副主任医师,儿童普外科,成都,1,1550,"72,361",1,75,2,0,3,为了你的健康，我愿竭尽所能！                        各位小朋友：我是胡显良博士，专长为儿童肿瘤的诊治，愿意为所有实体性肿瘤患儿服务。欢迎网上咨询！,0.00103647
2927,副主任医师,儿科,北京,1,0,"13,144",0,0,1,0,1,,0
2934,主治医师,小儿科,成都,0,0,841,0,0,0,0,0,,0
2961,主任医师 教授,新生儿科,广州,1,375,"116,736",5,24,1,0,3,我是艺术家                        作为一个儿科医生，当然也是一个“艺术家”，我很想为你分忧，聆听你的倾述，给你专业的指导意见，欢迎你！,0.000205592
3021,副主任医师,小儿科,济宁,1,471,"19,309",1,22,0,0,1,,0.001139365
3052,住院医师,儿科,鹤岗,0,200,"6,632",0,0,0,0,0,,0
3066,住院医师,儿科,上海,1,50,"1,520",0,7,0,0,0,,0.004605263
3083,主治医师,小儿科,沧州,0,0,860,0,0,0,0,0,,0
3091,住院医师,儿外科,福州,1,0,"8,915",0,0,1,0,1,,0
3100,主治医师,儿童普外科,成都,1,270,"16,087",0,7,0,0,0,,0.000435134
3138,主任医师 副教授,儿科,芜湖,1,3166,"227,982",40,224,4,1,9,淡看人生、善待生命                        每一位孩子都是我们的宝贝！希望所有的孩子都能够健康快乐的成长……,0.000982534
3184,住院医师,小儿心内科,北京,1,0,"28,959",0,8,0,0,1,,0.000276253
3188,副主任医师,小儿内科,上海,0,2185,"52,012",0,226,1,0,0,,0.004345151
3279,主治医师,儿科,北京,1,470,"266,335",17,58,2,0,1,"欢迎您                        尊敬的网友：欢迎您浏览我的好大夫个人网页！从走向医学殿堂伊始，成为一名优秀的好大夫是我的人生追求。虽年资不高，但我在坚持不懈的努力，并在繁忙的工作之余时常关注着国际相关医术新进展，不断的提高和完善自我。我会不断地通过发表文章的形式，把...过敏性疾病朋友普遍关注的问题给予阐述，提供咨询和帮助!您也可以通过提问的方式把您的疑问发给我！总之，有过敏性疾病烦恼的朋友，请到这里来，我会竭尽全力给您满意答复！愿通过我们的共同努力,战胜过敏,远离过敏!(特此声明:",0.000217771
3294,主任医师 教授,新生儿科,广州,1,260,"433,227",11,156,7,0,0,欢迎词                        为人父母虽然辛苦，但是在你满足宝宝的需求过程当中，你也同时得到宝宝对你完全的爱及信任。随着孩子一天天的长大，透过孩子的眼睛，你们将重新再认识发现这个世界。也只有你们 ─ 宝宝的父母，可以提供他无条件的爱，安全的环境，良好的保健，滋养他的自信...，教导他享受人生。                                        展开 >>                 收起 <<,0.000360088
3300,主治医师,小儿血液肿瘤科,上海,1,200,"9,778",0,1,4,0,0,,0.00010227
3310,副主任医师,小儿外科,保定,0,0,"1,983",0,0,0,0,0,,0
3322,副主任医师,儿科,盐城,1,240,"7,454",0,8,0,0,0,,0.001073249
3329,副主任医师,小儿科,绍兴,0,200,"7,063",0,0,0,0,0,,0
3331,住院医师,小儿心外科,北京,1,200,"8,563",0,0,2,0,0,,0
3385,主任医师,儿科,福州,1,0,"6,553",0,0,2,1,0,,0
3392,副主任医师 副教授,小儿外科,西安,1,0,"11,828",1,2,5,3,1,,0.00016909
3452,住院医师,普外、新生儿外科,深圳,0,0,772,0,0,1,0,0,,0
3500,副主任医师,口腔儿童科,杭州,1,300,"39,915",0,21,3,1,1,,0.000526118
3501,主治医师,儿科,荆州,0,200,"8,059",0,0,0,0,0,,0
3504,主任医师 教授,小儿心内科,开封,1,590,"44,830",3,82,5,0,0,,0.001829132
3537,主治医师,中医儿科,铁岭,1,580,"59,215",5,34,0,0,0,让我们的宝宝更健康                        孩子是我们的希望，孩子的健康是我们的愿望，希望我们的交流能让妈妈安心，让宝宝健康快乐！,0.000574179
3609,副主任医师 副教授,儿科,青岛,1,0,"300,951",0,4,10,2,0,,1.32912E-05
3614,主任医师 教授,儿科,泸州,1,0,"9,455",0,0,0,0,1,,0
3618,主任医师 副教授,儿科,乌鲁木齐,1,200,"14,649",0,0,5,0,0,,0
3620,副主任医师,普外、新生儿外科,深圳,1,1030,"68,602",3,176,14,6,2,欢迎新老病友咨询！                        虽然网站开通将近4年，但一直疏于管理，又由于门诊时间有限，不利于患者咨询，因此重新开通网站，为医患沟通提供一条便捷通道。欢迎新老患儿咨询。,0.002565523
3661,主任医师,儿科,黄冈,1,85,"3,954",3,13,3,0,0,,0.00328781
3663,主任医师,儿科,天津,0,30437,"2,510,619",2,1861,3,4,4,为了您的宝宝健康成长愿助一份力                        愿为年轻的家长了解育儿知识及相关的小儿常见病，减少到医院的次数，避免在公共场所交叉感染提供方便。,0.000741251
3740,副主任医师,儿童保健科,安阳,0,100,"9,472",0,19,0,0,0,,0.002005912
3756,主任医师 教授,儿科,西宁,0,0,642,0,0,0,0,0,,0
3782,主任医师 教授,儿科,上海,1,0,"33,863",0,6,2,0,0,,0.000177185
3788,副主任医师,儿外科,宁波,1,2160,"118,072",0,144,1,2,3,,0.001219595
3828,副主任医师 讲师,小儿科,成都,1,455,"68,781",0,34,2,0,0,,0.000494323
3847,主任医师,儿童保健科,郑州,1,9298,"456,426",0,843,11,1,1,欢迎词                        重要声明：本人利用业余时间和大家在网上交流，宗旨是本专业的问题尽量解释提示，因为未见到患儿所以无法进行诊断及处方治疗，欢迎家长带孩子就诊。感谢--大家对我个人网站的关注和支持，这也是我为你们工作的动力。关心儿童健康成长，是你、我共同心愿...！                                        展开 >>                 收起 <<,0.001846959
3875,主任医师 教授,儿科,长沙,1,830,"64,680",1,35,3,1,0,,0.000541126
3879,住院医师,普外、新生儿外科,深圳,0,290,"13,952",0,5,0,0,0,,0.000358372
